hs_Character,hs_Rank_Rich_Nationality,hs_Rank_Rich_NativePlace_Cn,hs_Rank_Rich_NativePlace_En,hs_Rank_Rich_BirthPlace_Cn,hs_Rank_Rich_BirthPlace_En,hs_Rank_Rich_Permanent_Cn,hs_Rank_Rich_Permanent_En,hs_Rank_Rich_Photo,hs_Rank_Rich_Age,hs_Rank_Rich_Gender,hs_Rank_Rich_Education_Cn,hs_Rank_Rich_Education_En,hs_Rank_Rich_School_Cn,hs_Rank_Rich_School_En,hs_Rank_Rich_Year,hs_Rank_Rich_Relations,hs_Rank_Rich_MTime,hs_Rank_Rich_ID,hs_Rank_Rich_ListID,hs_Rank_Rich_Ranking,hs_Rank_Rich_Ranking_Change,hs_Rank_Rich_Wealth,hs_Rank_Rich_Wealth_USD,hs_Rank_Rich_Wealth_Change,hs_Rank_Rich_Certificate,hs_Rank_Rich_ChaName_Cn,hs_Rank_Rich_ChaName_En,hs_Rank_Rich_Cha_ID,hs_Rank_Rich_ComName_Cn,hs_Rank_Rich_ComName_En,hs_Rank_Rich_ComHeadquarters_Cn,hs_Rank_Rich_ComHeadquarters_En,hs_Rank_Rich_Industry_Cn,hs_Rank_Rich_Industry_En,hs_Rank_Rich_Com_ID,hs_RichAndCha
"[{'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1963-01-01', 'hs_Character_Age': '61', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 247, 'hs_Character_Fullname_Cn': '陆昂', 'hs_Character_Fullname_En': 'Lu Ang', 'hs_Character_Surname_Cn': '陆', 'hs_Character_Name_Cn': '昂', 'hs_Character_Surname_En': 'Lu', 'hs_Character_Name_En': 'Ang', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-北京', 'hs_Character_Permanent_En': 'China-Beijing', 'hs_Character_Education_Cn': '硕士', 'hs_Character_Education_En': 'Master s', 'hs_Character_School_Cn': '武汉大学', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28056,208,494,91,105.0,1480.0,5%,,陆昂,Lu Ang,247,嘉德,China Guardian,北京,Beijing,投资、拍卖,"Investments, Auction",0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1956-09-01', 'hs_Character_Age': '68', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6612, 'hs_Character_Fullname_Cn': '罗智先', 'hs_Character_Fullname_En': 'Alex C. Lo', 'hs_Character_Surname_Cn': '罗', 'hs_Character_Name_Cn': '智先', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-台湾-台南', 'hs_Character_BirthPlace_En': 'China-Taiwan-Tainan', 'hs_Character_Permanent_Cn': '中国-台湾-台南', 'hs_Character_Permanent_En': 'China-Taiwan-Tainan', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}, {'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1900-01-01', 'hs_Character_Age': '未知', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 7321, 'hs_Character_Fullname_Cn': '高秀玲', 'hs_Character_Fullname_En': 'Shirley Kao', 'hs_Character_Surname_Cn': '高', 'hs_Character_Name_Cn': '秀玲', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-台湾-台南', 'hs_Character_BirthPlace_En': 'China-Taiwan-Tainan', 'hs_Character_Permanent_Cn': '中国-台湾-台南', 'hs_Character_Permanent_En': 'China-Taiwan-Tainan', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,夫妇,2024-10-29 12:00:00,28057,208,494,141,105.0,1480.0,11%,,罗智先、高秀玲,Alex C. Lo、Shirley Kao,6612、7321,统一,Uni-President,台湾台南,Taiwan,食品和饮料,Food & Beverages,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1963-01-01', 'hs_Character_Age': '61', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 260, 'hs_Character_Fullname_Cn': '蒲忠杰', 'hs_Character_Fullname_En': 'Pu Zhongjie', 'hs_Character_Surname_Cn': '蒲', 'hs_Character_Name_Cn': '忠杰', 'hs_Character_Surname_En': 'Pu', 'hs_Character_Name_En': 'Zhongjie', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-北京', 'hs_Character_Permanent_En': 'China-Beijing', 'hs_Character_Education_Cn': '博士', 'hs_Character_Education_En': 'Doctorate', 'hs_Character_School_Cn': '西交大', 'hs_Character_School_En': '北京钢铁研究总院', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}, {'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1963-01-01', 'hs_Character_Age': '61', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 1884, 'hs_Character_Fullname_Cn': '张月娥', 'hs_Character_Fullname_En': 'Zhang Yue’e', 'hs_Character_Surname_Cn': '张', 'hs_Character_Name_Cn': '月娥', 'hs_Character_Surname_En': 'Zhang', 'hs_Character_Name_En': 'Yue’e', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-北京', 'hs_Character_Permanent_En': 'China-Beijing', 'hs_Character_Education_Cn': '硕士', 'hs_Character_Education_En': 'Master s', 'hs_Character_School_Cn': '西交大、西安理工+美國佛羅里達國際', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,夫妇,2024-10-29 12:00:00,28058,208,494,-88,105.0,1480.0,-25%,,蒲忠杰、张月娥,Pu Zhongjie、Zhang Yue'e,260、1884,乐普,Lepu,北京,Beijing,医疗设备,Medical Equipment,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1967-05-01', 'hs_Character_Age': '57', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 650, 'hs_Character_Fullname_Cn': '王明旺', 'hs_Character_Fullname_En': 'Wang Mingwang', 'hs_Character_Surname_Cn': '王', 'hs_Character_Name_Cn': '明旺', 'hs_Character_Surname_En': 'Wang', 'hs_Character_Name_En': 'Mingwang', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-广东', 'hs_Character_NativePlace_En': 'China-Guangdong', 'hs_Character_BirthPlace_Cn': '中国-广东-茂名', 'hs_Character_BirthPlace_En': 'China-Guangdong-Maoming', 'hs_Character_Permanent_Cn': '中国-广东-深圳', 'hs_Character_Permanent_En': 'China-Guangdong-Shenzhen', 'hs_Character_Education_Cn': '硕士', 'hs_Character_Education_En': 'Master s', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}, {'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1900-01-01', 'hs_Character_Age': '未知', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 1950, 'hs_Character_Fullname_Cn': '蔡帝娥', 'hs_Character_Fullname_En': 'Cai Die', 'hs_Character_Surname_Cn': '蔡', 'hs_Character_Name_Cn': '帝娥', 'hs_Character_Surname_En': 'Cai', 'hs_Character_Name_En': 'Die', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-广东-深圳', 'hs_Character_Permanent_En': 'China-Guangdong-Shenzhen', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,夫妇,2024-10-29 12:00:00,28059,208,494,91,105.0,1480.0,5%,,王明旺、蔡帝娥,Wang Mingwang、Cai Di'e,650、1950,欣旺达,Sunwoda,广东深圳,Guangdong,电子部件,Electrical Components,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1981-01-01', 'hs_Character_Age': '43', 'hs_Character_MTime': '2022-11-07 10:35:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 10243, 'hs_Character_Fullname_Cn': '王维', 'hs_Character_Fullname_En': 'Wang Wei', 'hs_Character_Surname_Cn': '王', 'hs_Character_Name_Cn': '维', 'hs_Character_Surname_En': 'Wang', 'hs_Character_Name_En': 'Wei', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-上海', 'hs_Character_NativePlace_En': 'China-Shanghai', 'hs_Character_BirthPlace_Cn': '中国-上海', 'hs_Character_BirthPlace_En': 'China-Shanghai', 'hs_Character_Permanent_Cn': '中国-广东-深圳', 'hs_Character_Permanent_En': 'China-Guangdong-Shenzhen', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28060,208,494,71,105.0,1480.0,0%,,王维,Wang Wei,10243,行云集团,Xingyun,广东深圳,Guangdong,企业服务,Bussiness Service,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1958-09-14', 'hs_Character_Age': '66', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6802, 'hs_Character_Fullname_Cn': '王雪红', 'hs_Character_Fullname_En': 'Cher Wang', 'hs_Character_Surname_Cn': '王', 'hs_Character_Name_Cn': '雪红', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-台湾-新北', 'hs_Character_NativePlace_En': 'China-Taiwan-New North', 'hs_Character_BirthPlace_Cn': '中国-台湾-新北', 'hs_Character_BirthPlace_En': 'China-Taiwan-New North', 'hs_Character_Permanent_Cn': '中国-台湾-桃园', 'hs_Character_Permanent_En': 'China-Taiwan-Taoyuan', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}, {'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1955-11-16', 'hs_Character_Age': '69', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 7371, 'hs_Character_Fullname_Cn': '陈文琦', 'hs_Character_Fullname_En': 'Chen Wen-Chi', 'hs_Character_Surname_Cn': '陈', 'hs_Character_Name_Cn': '文琦', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-台湾', 'hs_Character_NativePlace_En': 'China-Taiwan', 'hs_Character_BirthPlace_Cn': '中国-台湾', 'hs_Character_BirthPlace_En': 'China-Taiwan', 'hs_Character_Permanent_Cn': '中国-台湾-桃园', 'hs_Character_Permanent_En': 'China-Taiwan-Taoyuan', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,夫妇,2024-10-29 12:00:00,28061,208,494,141,105.0,1480.0,11%,,王雪红、陈文琦,Cher Wang、Chen Wen-Chi,6802、7371,宏达,HTC,台湾桃园,Taiwan,半导体,Semiconductors,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1953-01-01', 'hs_Character_Age': '71', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 265, 'hs_Character_Fullname_Cn': '许连捷', 'hs_Character_Fullname_En': 'Xu Lianjie', 'hs_Character_Surname_Cn': '许', 'hs_Character_Name_Cn': '连捷', 'hs_Character_Surname_En': 'Xu', 'hs_Character_Name_En': 'Lianjie', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-福建-泉州', 'hs_Character_BirthPlace_En': 'China-Fujian-Quanzhou', 'hs_Character_Permanent_Cn': '中国-福建-泉州', 'hs_Character_Permanent_En': 'China-Fujian-Quanzhou', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28062,208,494,42,105.0,1480.0,-5%,,许连捷,Xu Lianjie,265,恒安,HengAn,福建泉州,Fujian,个人护理用品,Personal care products,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1959-01-01', 'hs_Character_Age': '65', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 391, 'hs_Character_Fullname_Cn': '薛向东', 'hs_Character_Fullname_En': 'Xue Xiangdong', 'hs_Character_Surname_Cn': '薛', 'hs_Character_Name_Cn': '向东', 'hs_Character_Surname_En': 'Xue', 'hs_Character_Name_En': 'Xiangdong', 'hs_Character_Photo': 'https://res.hurun.net/photo/000391_Xue_Xiangdong.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-山东-泰安', 'hs_Character_NativePlace_En': 'China-Shandong-Tai’an', 'hs_Character_BirthPlace_Cn': '中国-山东-泰安', 'hs_Character_BirthPlace_En': 'China-Shandong-Tai’an', 'hs_Character_Permanent_Cn': '中国-北京', 'hs_Character_Permanent_En': 'China-Beijing', 'hs_Character_Education_Cn': '本科', 'hs_Character_Education_En': 'Undergraduate', 'hs_Character_School_Cn': '湖南', 'hs_Character_School_En': '湖南大学', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,家族,2024-10-29 12:00:00,28063,208,494,-39,105.0,1480.0,-19%,,薛向东,Xue Xiangdong,391,东华软件,DHC Digital,北京,Beijing,软件与信息服务,Software and Information Services,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1963-02-01', 'hs_Character_Age': '61', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 364, 'hs_Character_Fullname_Cn': '叶小平', 'hs_Character_Fullname_En': 'Ye Xiaoping', 'hs_Character_Surname_Cn': '叶', 'hs_Character_Name_Cn': '小平', 'hs_Character_Surname_En': 'Ye', 'hs_Character_Name_En': 'Xiaoping', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-浙江-嘉兴', 'hs_Character_BirthPlace_En': 'China-Zhejiang-Jiaxing', 'hs_Character_Permanent_Cn': '中国-浙江-杭州', 'hs_Character_Permanent_En': 'China-Zhejiang-Hangzhou', 'hs_Character_Education_Cn': '博士', 'hs_Character_Education_En': 'Doctorate', 'hs_Character_School_Cn': '牛津', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28064,208,494,-39,105.0,1480.0,-19%,,叶小平,Ye Xiaoping,364,泰格医药,Tigermed,浙江杭州,Zhejiang,医药,Pharmaceuticals,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1900-01-01', 'hs_Character_Age': '未知', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 1358, 'hs_Character_Fullname_Cn': '余凯', 'hs_Character_Fullname_En': 'Yu Kai', 'hs_Character_Surname_Cn': '余', 'hs_Character_Name_Cn': '凯', 'hs_Character_Surname_En': 'Yu', 'hs_Character_Name_En': 'Kai', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-北京', 'hs_Character_Permanent_En': 'China-Beijing', 'hs_Character_Education_Cn': '博士', 'hs_Character_Education_En': 'Doctorate', 'hs_Character_School_Cn': '南大、慕尼黑', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28065,208,494,New,105.0,1480.0,NEW,,余凯,Yu Kai,1358,地平线,Horizon,北京,Beijing,智能芯片,Smart chips,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1955-01-01', 'hs_Character_Age': '69', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6655, 'hs_Character_Fullname_Cn': '袁仲雪', 'hs_Character_Fullname_En': 'Yuan Zhongxue', 'hs_Character_Surname_Cn': '袁', 'hs_Character_Name_Cn': '仲雪', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-山东-青岛', 'hs_Character_Permanent_En': 'China-Shandong-Qingdao', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}, {'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1981-01-01', 'hs_Character_Age': '43', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 7333, 'hs_Character_Fullname_Cn': '袁嵩', 'hs_Character_Fullname_En': 'Yuan Song', 'hs_Character_Surname_Cn': '袁', 'hs_Character_Name_Cn': '嵩', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-山东-青岛', 'hs_Character_Permanent_En': 'China-Shandong-Qingdao', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,父子,2024-10-29 12:00:00,28066,208,494,91,105.0,1480.0,5%,,袁仲雪、袁嵩,Yuan Zhongxue、Yuan Song,6655、7333,赛轮轮胎,Sailun,山东青岛,Shandong,轮胎,Tires,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1980-07-01', 'hs_Character_Age': '44', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 60, 'hs_Character_Fullname_Cn': '张邦鑫', 'hs_Character_Fullname_En': 'Zhang Bangxin', 'hs_Character_Surname_Cn': '张', 'hs_Character_Name_Cn': '邦鑫', 'hs_Character_Surname_En': 'Zhang', 'hs_Character_Name_En': 'Bangxin', 'hs_Character_Photo': 'https://res.hurun.net/photo/000060_Zhang_Bangxin.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-江苏', 'hs_Character_BirthPlace_En': 'China-Jiangsu', 'hs_Character_Permanent_Cn': '中国-北京', 'hs_Character_Permanent_En': 'China-Beijing', 'hs_Character_Education_Cn': '硕士', 'hs_Character_Education_En': 'Master s', 'hs_Character_School_Cn': '川大、北大', 'hs_Character_School_En': '北京大学', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28067,208,494,136,105.0,1480.0,7%,,张邦鑫,Zhang Bangxin,60,好未来,TAL Education,北京,Beijing,教育,Education,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1962-06-15', 'hs_Character_Age': '62', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6558, 'hs_Character_Fullname_Cn': '张传卫', 'hs_Character_Fullname_En': 'Zhang Chuanwei', 'hs_Character_Surname_Cn': '张', 'hs_Character_Name_Cn': '传卫', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-河南-信阳', 'hs_Character_NativePlace_En': 'China -Henan-Xinyang', 'hs_Character_BirthPlace_Cn': '中国-河南-信阳', 'hs_Character_BirthPlace_En': 'China -Henan-Xinyang', 'hs_Character_Permanent_Cn': '中国-广东-中山', 'hs_Character_Permanent_En': 'China-Guangdong-Zhongshan', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,家族,2024-10-29 12:00:00,28068,208,494,-39,105.0,1480.0,-19%,,张传卫,Zhang Chuanwei,6558,明阳智能,MingYang Smart Energy,广东中山,Guangdong,新能源,New Energy,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1955-01-01', 'hs_Character_Age': '69', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 725, 'hs_Character_Fullname_Cn': '张毓强', 'hs_Character_Fullname_En': 'Zhang Yuqiang', 'hs_Character_Surname_Cn': '张', 'hs_Character_Name_Cn': '毓强', 'hs_Character_Surname_En': 'Zhang', 'hs_Character_Name_En': 'Yuqiang', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-浙江-嘉兴', 'hs_Character_BirthPlace_En': 'China-Zhejiang-Jiaxing', 'hs_Character_Permanent_Cn': '中国-浙江-嘉兴', 'hs_Character_Permanent_En': 'China-Zhejiang-Jiaxing', 'hs_Character_Education_Cn': '硕士', 'hs_Character_Education_En': 'Master s', 'hs_Character_School_Cn': '浙江工业', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,家族,2024-10-29 12:00:00,28069,208,494,-39,105.0,1480.0,-19%,,张毓强,Zhang Yuqiang,725,振石控股,Zhenshi,浙江嘉兴,Zhejiang,房地产、矿产,"Real estate, mining",0,
